s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,c1,c2,c3,pred,mse,score
n,y,n,n,n,n,n,n,n,n,y,n,n,n,s7,1.320640908362904,-0.6972348697916673
n,y,n,n,n,n,n,n,n,n,y,n,n,n,s8,1.1114700568458622,0.010218725007744678
n,y,n,n,n,n,n,n,n,n,y,n,n,n,s9,0.8052400445084537,-0.1271376997831366
n,y,n,n,n,n,n,n,n,n,y,n,n,n,c1,1.2240471520076521,-0.26297383993188594
n,y,n,n,n,n,n,n,n,n,y,n,n,n,c2,1.461829732277641,-0.375088932620667
n,y,n,n,n,n,n,n,n,n,y,n,n,n,c3,1.2266673644766506,-0.5304098305989065
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s0,0.8473033177465435,0.27991878144711413
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s2,0.8774093063962878,0.037619377491315276
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s3,0.8043047871499072,0.19638087235456259
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s4,1.4107664133597766,-0.1124443871936407
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s5,0.9122019638869916,0.0325526256728611
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s6,0.7483478249351453,0.12598824422469845
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s7,1.115460040811081,-0.5818423459848456
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s8,1.205337210135807,-0.19294033081948725
n,y,n,n,n,n,n,n,n,n,n,y,n,n,s9,1.0771452743414673,-0.14566474763347914
n,y,n,n,n,n,n,n,n,n,n,y,n,n,qc,1.0636048699186964,-0.053721493880124475
n,y,n,n,n,n,n,n,n,n,n,y,n,n,c2,0.9057763612945067,0.23535753081611852
n,y,n,n,n,n,n,n,n,n,n,y,n,n,c3,1.5197079301595293,-0.18828397393167265
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s2,1.058097228971923,-0.31752574003816214
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s3,0.7445036374540328,0.24722556883282162
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s4,0.9654504653597644,0.02434740526050716
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s5,1.0089638110591472,0.057402821678214755
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s6,1.586175624453838,-0.27816420086417204
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s7,0.9026678154200087,-0.15826278406507455
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s8,0.9018770550848185,-0.21661707510229755
n,y,n,n,n,n,n,n,n,n,n,n,y,n,s9,1.1185923111643437,0.02154817807304521
n,y,n,n,n,n,n,n,n,n,n,n,y,n,qc,1.2539203009032363,-0.0821126207467302
n,y,n,n,n,n,n,n,n,n,n,n,y,n,c1,0.9038259727408254,0.13071236815670773
n,y,n,n,n,n,n,n,n,n,n,n,y,n,c3,0.6705919199430259,-0.5803222832731005
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s2,1.080455702350454,-0.19279066514874543
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s3,0.6651024631567591,0.1710612212598993
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s4,0.8408042797515551,0.07473862769810757
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s5,1.481098152423592,-0.23433772221641228
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s6,1.2165358501911634,-0.23685600709011667
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s7,1.5762392360173854,-0.49361815045905977
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s8,0.8719360286934456,-0.027405710353599178
n,y,n,n,n,n,n,n,n,n,n,n,n,y,s9,1.2161370756478078,-0.033317029376181306
n,y,n,n,n,n,n,n,n,n,n,n,n,y,qc,1.097275705518782,-0.03465343226753714
n,y,n,n,n,n,n,n,n,n,n,n,n,y,c1,1.2856125245533236,-0.1096658360237659
n,y,n,n,n,n,n,n,n,n,n,n,n,y,c2,1.076133579666361,0.04566300147955227
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s1,0.9908242104263035,-0.2761032286187046
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s4,0.6051198374054279,0.32461242608250507
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s5,0.7775384134788245,0.1351682818718768
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s6,0.7843039414926921,0.012089427600396663
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s7,0.6651846028553379,0.06953072739530386
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s8,1.5449342866965423,-0.44051130981556197
n,n,y,y,n,n,n,n,n,n,n,n,n,n,s9,0.8400160429045864,0.10734863908233849
n,n,y,y,n,n,n,n,n,n,n,n,n,n,qc,1.3435405084446699,-0.4231303116529077
n,n,y,y,n,n,n,n,n,n,n,n,n,n,c1,1.5433445177671288,-0.2369732867376757
n,n,y,y,n,n,n,n,n,n,n,n,n,n,c2,1.3420727877754006,-0.13295720016633794
n,n,y,y,n,n,n,n,n,n,n,n,n,n,c3,1.020953437961305,-0.049885253611835934
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s1,0.6577575832387673,0.3092477372369462
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s3,0.6234516724472939,0.21479271054158822
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s5,1.2161403029382138,-0.018597506165713984
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s6,0.5961988037449095,0.32967221452748463
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s7,1.3691470736086526,-0.24433895469181396
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s8,1.0376467650503691,-0.21341474584404696
n,n,y,n,y,n,n,n,n,n,n,n,n,n,s9,1.1607873227357328,-0.012376359826079097
n,n,y,n,y,n,n,n,n,n,n,n,n,n,qc,1.255273592565316,-0.23575778753090515
n,n,y,n,y,n,n,n,n,n,n,n,n,n,c1,1.5774628109599391,-0.43034036479185334
n,n,y,n,y,n,n,n,n,n,n,n,n,n,c2,1.2817657275691563,-0.08204690774115253
n,n,y,n,y,n,n,n,n,n,n,n,n,n,c3,1.712332980971309,-0.2105892804862548
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s1,1.1867613909735877,0.10154658139581553
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s3,0.9043439737222227,0.11369662307657324
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s4,0.9815481019819856,0.10607082314073146
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s6,0.70775235548813,0.1085139349207761
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s7,1.337464863851491,0.003561539462388908
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s8,1.1088583746789593,-0.288889325498376
n,n,y,n,n,y,n,n,n,n,n,n,n,n,s9,1.6235209896247629,-0.26783221831702164
n,n,y,n,n,y,n,n,n,n,n,n,n,n,qc,1.1606303443685653,-0.231036936624623
n,n,y,n,n,y,n,n,n,n,n,n,n,n,c1,0.9143504670866855,-1.3450931961995107
n,n,y,n,n,y,n,n,n,n,n,n,n,n,c2,0.9645375649509477,-0.3231526315997131
n,n,y,n,n,y,n,n,n,n,n,n,n,n,c3,1.4675341355318603,-0.14748844816985507
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s1,1.1465100456965611,-0.11140465284047374
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s3,1.362636615590641,-0.29308628819711924
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s4,0.8494522123714304,0.22936056215430575
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s5,0.6190972755655361,0.37760257200542957
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s7,1.5010663947053582,0.04143578244992041
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s8,1.2022197188679409,-0.2557792961829113
n,n,y,n,n,n,y,n,n,n,n,n,n,n,s9,1.403724671586304,-0.16274158941958627
n,n,y,n,n,n,y,n,n,n,n,n,n,n,qc,0.9692609871832646,-0.40416701857162285
n,n,y,n,n,n,y,n,n,n,n,n,n,n,c1,1.213846766983562,-0.5064018721214218
n,n,y,n,n,n,y,n,n,n,n,n,n,n,c2,0.9644518781061139,-0.5395317368854919
n,n,y,n,n,n,y,n,n,n,n,n,n,n,c3,1.421149197541513,-0.46142177517960214
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s1,1.209912349375354,0.013211488140115746
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s3,1.0710773879324749,-0.4673913273380379
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s4,0.9882939221663585,0.0012625566205134442
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s5,0.8353984575868093,0.06250212961445889
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s6,0.8881139117361543,-0.26552219107643893
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s8,1.2100274253689838,-0.07754813589494636
n,n,y,n,n,n,n,y,n,n,n,n,n,n,s9,1.1953437810493732,0.11098844966959143
n,n,y,n,n,n,n,y,n,n,n,n,n,n,qc,1.1001071639440807,-0.3763804265299202
n,n,y,n,n,n,n,y,n,n,n,n,n,n,c1,1.5044709799384393,-0.4469798996390019
n,n,y,n,n,n,n,y,n,n,n,n,n,n,c2,1.4392368307196768,-0.2149815903884662
n,n,y,n,n,n,n,y,n,n,n,n,n,n,c3,0.8859419347496718,-0.10531533286465034
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s1,1.072179998047375,-0.1259630882544407
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s3,1.2897768144003579,-0.1780084444748098
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s4,1.212952120851062,0.030120183563083654
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s5,1.104432972696477,-0.05185461990403418
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s6,0.933148919103991,-0.02803288281598748
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s7,0.6309258372260639,0.18915935103055304
n,n,y,n,n,n,n,n,y,n,n,n,n,n,s9,0.3063613586598425,0.6466003815951538
n,n,y,n,n,n,n,n,y,n,n,n,n,n,qc,1.2604162294634909,-0.34748767551614845
n,n,y,n,n,n,n,n,y,n,n,n,n,n,c1,1.2099040142145239,-0.09706202709249179
n,n,y,n,n,n,n,n,y,n,n,n,n,n,c2,1.1206932396167377,-0.13093663345746775
n,n,y,n,n,n,n,n,y,n,n,n,n,n,c3,0.6887884979644798,0.14065644932354437
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s1,0.7139421215586966,0.24894092729263406
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s3,1.5511007940239072,-0.4846878035572817
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s4,1.0156527384307672,-0.039794864834059585
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s5,0.8863202812520585,0.13114421679967703
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s6,0.7834201422235855,0.2034941602153587
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s7,0.6401469126022341,-0.04468724596810892
n,n,y,n,n,n,n,n,n,y,n,n,n,n,s8,0.4137393405367722,0.45611048935005627
n,n,y,n,n,n,n,n,n,y,n,n,n,n,qc,0.8084511347392057,-0.028247881918887607
n,n,y,n,n,n,n,n,n,y,n,n,n,n,c1,1.2991763703746655,-0.45778536482251586
n,n,y,n,n,n,n,n,n,y,n,n,n,n,c2,0.9558711109716949,0.10084754969304621
n,n,y,n,n,n,n,n,n,y,n,n,n,n,c3,1.054765770180565,-0.31594265112960085
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s0,1.0756993768483507,0.040708506908526676
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s1,0.803508648316034,0.15226073441914934
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s3,0.5648128534946076,0.41235930350305294
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s4,1.0702727555026503,-0.08158256524166374
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s5,1.2793662292793044,-0.09344974397865302
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s6,1.1755262118530916,-0.11170679892606228
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s7,1.8576309850850137,-0.5142774465280331
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s8,1.075078842334255,0.06524080612372418
n,n,y,n,n,n,n,n,n,n,y,n,n,n,s9,0.681614746808014,0.44470100149874664
n,n,y,n,n,n,n,n,n,n,y,n,n,n,c1,1.3044872225845832,-0.618888024180486
n,n,y,n,n,n,n,n,n,n,y,n,n,n,c2,1.8318836133252887,-0.7231848736637516
n,n,y,n,n,n,n,n,n,n,y,n,n,n,c3,1.4441775380148758,-0.8017790032679742
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s0,1.3483843582514192,-0.2871484130497446
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s1,1.3373233943645635,-0.11526414861242884
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s3,1.1230440583262098,-0.055260834993409835
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s4,1.1226688364725765,0.007817358520404105
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s5,0.8506042054398072,0.15334088412361868
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s6,1.0097239424365527,-0.3637769304510443
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s7,1.5820344872349559,-0.16597416006587684
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s8,1.4281014545220692,-0.3315752744421885
n,n,y,n,n,n,n,n,n,n,n,y,n,n,s9,1.0228166043336868,0.01214466202800979
n,n,y,n,n,n,n,n,n,n,n,y,n,n,qc,1.4869909913030583,-0.3355475002973112
n,n,y,n,n,n,n,n,n,n,n,y,n,n,c2,1.2701672900848895,-0.07225568525443427
n,n,y,n,n,n,n,n,n,n,n,y,n,n,c3,1.1829765964067276,-0.04542954158932844
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s0,0.9160689370363472,0.023211686174437918
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s1,1.0909721549589355,0.021854753706873953
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s3,0.8249240986925235,-0.02015967110486727
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s4,1.2686841675271794,0.0840803564734619
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s5,0.8633834006149018,0.006096602082072522
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s6,0.9548498428706413,0.004519688714913372
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s7,1.066497828804074,-0.010595649523200912
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s8,0.9880694400119159,0.03567488664251084
n,n,y,n,n,n,n,n,n,n,n,n,y,n,s9,0.7545933005290635,-0.021317599619153915
n,n,y,n,n,n,n,n,n,n,n,n,y,n,qc,1.1414455118517093,0.018988480983314293
n,n,y,n,n,n,n,n,n,n,n,n,y,n,c1,0.9450405648785246,0.09107272924688281
n,n,y,n,n,n,n,n,n,n,n,n,y,n,c3,1.2268943099763299,0.040671686104981175
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s1,1.5428337669349477,-0.24322844966060253
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s3,1.5407228644767665,-0.5926071518689691
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s4,0.8920867666274,0.07461837055258058
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s5,0.9298873470108514,0.17394519737397762
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s6,0.7316134618096026,0.19877841064266566
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s7,0.8761375545766165,0.04299436737131901
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s8,1.3035121218849326,-0.13337728572122365
n,n,y,n,n,n,n,n,n,n,n,n,n,y,s9,1.3628227168246905,-0.04974590603505624
n,n,y,n,n,n,n,n,n,n,n,n,n,y,qc,1.0367972292804506,-0.06613722046938109
n,n,y,n,n,n,n,n,n,n,n,n,n,y,c1,1.0544724000285546,0.04387322043937092
n,n,y,n,n,n,n,n,n,n,n,n,n,y,c2,0.9022995851765127,0.009780343243885214
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s1,0.6977213779689189,0.35169409523625395
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s2,0.9205462706872375,-0.0917008127522001
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s5,0.7589838842887546,0.2149560329906426
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s6,1.168207422680071,-0.08531776419376058
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s7,0.7876092308896459,-0.48240385050088547
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s8,0.6135567707533551,0.17232217004017736
n,n,n,y,y,n,n,n,n,n,n,n,n,n,s9,1.6467355557648933,-0.24342268150981372
n,n,n,y,y,n,n,n,n,n,n,n,n,n,qc,1.079636024197938,-0.11750618456414053
n,n,n,y,y,n,n,n,n,n,n,n,n,n,c1,0.9350123177614257,-0.31145326362453507
n,n,n,y,y,n,n,n,n,n,n,n,n,n,c2,1.2407194090181068,-0.252059869639389
n,n,n,y,y,n,n,n,n,n,n,n,n,n,c3,1.3248829384400795,-0.03594719211512287
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s1,0.7044992456870531,0.29172238396310546
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s2,1.062381058559798,-0.12818903635922907
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s4,1.0404916558409751,-0.38978470453801184
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s6,0.6111741452703735,0.26286946247233145
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s7,1.0028717780344893,0.19760268061708808
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s8,1.0568839211672434,-0.004842364097984442
n,n,n,y,n,y,n,n,n,n,n,n,n,n,s9,1.0004511979582364,0.18495080853632703
n,n,n,y,n,y,n,n,n,n,n,n,n,n,qc,0.9561808881214336,0.042454314748362365
n,n,n,y,n,y,n,n,n,n,n,n,n,n,c1,1.127335097031633,-0.08425569340600014
n,n,n,y,n,y,n,n,n,n,n,n,n,n,c2,0.9646746552761116,0.026507996610373175
n,n,n,y,n,y,n,n,n,n,n,n,n,n,c3,1.1684045945785848,0.08640573148807584
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s1,0.5886300358282692,0.1068766784053582
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s2,0.903970844180933,0.15733633044034412
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s4,1.0930911777966792,0.16737992062879523
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s5,0.7151046700054909,0.4222629992524286
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s7,0.4083338862761159,0.22968898746919333
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s8,1.2106147594307015,0.02524398744424294
n,n,n,y,n,n,y,n,n,n,n,n,n,n,s9,1.053439752124148,0.04182098515606836
n,n,n,y,n,n,y,n,n,n,n,n,n,n,qc,0.9747900000037913,-0.05222789378735815
n,n,n,y,n,n,y,n,n,n,n,n,n,n,c1,1.504721988568085,-0.2060177636283036
n,n,n,y,n,n,y,n,n,n,n,n,n,n,c2,0.8909884763728596,-0.22225799188829165
n,n,n,y,n,n,y,n,n,n,n,n,n,n,c3,1.158816582128764,-0.1916551685719179
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s1,0.8595061028079977,0.23580155334448483
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s2,1.0648762754087293,0.16968030167273182
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s4,0.721047706146705,-0.043115089757176595
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s5,0.7756335812598765,0.21512246774368637
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s6,0.8030039923663225,-0.07279384660225685
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s8,0.8534519203771325,0.10852630756518422
n,n,n,y,n,n,n,y,n,n,n,n,n,n,s9,0.8752162783725922,-0.16858710517914055
n,n,n,y,n,n,n,y,n,n,n,n,n,n,qc,0.8201299706696987,-0.0630594494406933
n,n,n,y,n,n,n,y,n,n,n,n,n,n,c1,1.2091003480099043,-0.5005114956568879
n,n,n,y,n,n,n,y,n,n,n,n,n,n,c2,1.3112920783075246,-0.16288030579217216
n,n,n,y,n,n,n,y,n,n,n,n,n,n,c3,0.9689342058708414,-0.5657586978483742
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s1,0.6329916967339478,0.24824755440633162
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s2,1.0266401146287647,0.032856793085416336
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s4,0.8040295854755587,0.19224851349804295
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s5,0.8374597602825213,0.01849267098567664
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s6,1.1335592968511043,-0.6090581934896555
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s7,0.5223568858467565,0.4225271609334911
n,n,n,y,n,n,n,n,y,n,n,n,n,n,s9,0.2698175086643751,0.6863163736649789
n,n,n,y,n,n,n,n,y,n,n,n,n,n,qc,1.237669486552103,-0.34053817286192856
n,n,n,y,n,n,n,n,y,n,n,n,n,n,c1,1.23867329508493,-0.38989581595495504
n,n,n,y,n,n,n,n,y,n,n,n,n,n,c2,1.2490033625118449,-0.26041954037241677
n,n,n,y,n,n,n,n,y,n,n,n,n,n,c3,0.8467888439156659,-0.056467310290691186
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s1,0.7293388585239864,-0.23003444251241342
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s2,1.0723810983842197,-0.07990462834691847
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s4,0.9760945772840378,0.021477881745899596
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s5,1.060953560883024,-0.048237355729846554
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s6,0.9114815247215288,-0.04714202570220194
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s7,0.8240661363354691,0.2857783193944683
n,n,n,y,n,n,n,n,n,y,n,n,n,n,s8,0.7041387717834493,0.34345436361402226
n,n,n,y,n,n,n,n,n,y,n,n,n,n,qc,0.9463342094607207,0.050898643426007584
n,n,n,y,n,n,n,n,n,y,n,n,n,n,c1,1.3252704829783948,-0.1438962754059916
n,n,n,y,n,n,n,n,n,y,n,n,n,n,c2,1.1874049557673765,0.037706563945339444
n,n,n,y,n,n,n,n,n,y,n,n,n,n,c3,1.207551784172784,-0.24177143054365066
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s0,0.7513639406134708,0.3095033237855931
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s1,0.5344191084576275,0.4477221095797027
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s2,1.069188765799574,0.09863037760604154
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s4,0.46482938165686943,0.2470382190100666
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s5,0.8737947924983495,0.025405607301559385
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s6,0.8187312579499173,0.04979982202131372
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s7,0.9773793343167662,-0.015021272962046915
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s8,1.270995523351977,0.05534794653758912
n,n,n,y,n,n,n,n,n,n,y,n,n,n,s9,0.8300931683830063,0.01468679363819625
n,n,n,y,n,n,n,n,n,n,y,n,n,n,c1,1.4993479028435408,-0.5470296018762268
n,n,n,y,n,n,n,n,n,n,y,n,n,n,c2,2.220078934543957,-0.8741564814814813
n,n,n,y,n,n,n,n,n,n,y,n,n,n,c3,1.432895105126191,-0.26628952546296314
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s0,0.8077881414014823,0.2557578517360296
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s1,0.8312277418723714,0.25215030375207914
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s2,1.1540036212858487,-0.2657612762356949
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s4,1.3094094277524932,-0.08530686087785533
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s5,0.6878114511913035,0.14602266704742284
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s6,1.2997382790924117,-0.16076392793517935
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s7,0.887401746464648,-0.05475443097017818
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s8,0.7953902838559489,0.07547251310261616
n,n,n,y,n,n,n,n,n,n,n,y,n,n,s9,1.082604479022885,0.05788718053466236
n,n,n,y,n,n,n,n,n,n,n,y,n,n,qc,1.1857224171519833,-0.23777017278872736
n,n,n,y,n,n,n,n,n,n,n,y,n,n,c2,0.6023214761233282,-0.16649120133550643
n,n,n,y,n,n,n,n,n,n,n,y,n,n,c3,0.9404260503916175,0.1689191673395135
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s0,0.927045840367821,-0.02164346704805542
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s1,0.5737350356363878,0.33600393811951745
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s2,1.2983863586439919,-0.34742454708216775
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s4,1.1374943446388333,-0.3164593747849773
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s5,1.4274765662320668,-0.1896498354456864
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s6,1.114552329527789,-0.40389200102390227
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s7,0.913440810429465,0.10982552270594904
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s8,0.795591956433977,-0.05122506858100828
n,n,n,y,n,n,n,n,n,n,n,n,y,n,s9,1.281289525151768,-0.15832389033018712
n,n,n,y,n,n,n,n,n,n,n,n,y,n,qc,1.0972805119485498,-0.08398806155031235
n,n,n,y,n,n,n,n,n,n,n,n,y,n,c1,1.1090182820257846,0.08104962532418969
n,n,n,y,n,n,n,n,n,n,n,n,y,n,c3,0.5971710591152201,-0.40729809527940586
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s0,0.6148441072033641,0.35141761185524567
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s1,0.6013553151403819,0.06006217927290591
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s2,1.045109914621354,-0.37172231057259286
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s4,0.9468572034973801,0.06080075377173688
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s5,0.695454206582144,0.3132192382508153
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s6,1.135138729930794,-0.019313968577888474
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s7,1.1377113835253099,-0.12879414168502556
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s8,0.6982589695361876,0.07738215903029055
n,n,n,y,n,n,n,n,n,n,n,n,n,y,s9,1.016067564001794,-0.011797952628424202
n,n,n,y,n,n,n,n,n,n,n,n,n,y,qc,0.9795884892534131,-0.1320812929841173
n,n,n,y,n,n,n,n,n,n,n,n,n,y,c1,1.2136977295125428,-0.10050192062632513
n,n,n,y,n,n,n,n,n,n,n,n,n,y,c2,1.0269986782681726,0.03394048901832014
n,n,n,n,y,y,n,n,n,n,n,n,n,n,s1,0.765529704215294,0.18902983966692122
n,n,n,n,y,y,n,n,n,n,n,n,n,n,s2,0.8744388908967882,0.269076560334057
n,n,n,n,y,y,n,n,n,n,n,n,n,n,s3,0.6367950621917525,0.34739870439614073
n,n,n,n,y,y,n,n,n,n,n,n,n,n,s6,0.8531404086020636,-0.36304247250850197
