u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
-,-,+,+,-,-,-,-,-,-,-,-,s4,0.779407166,0.138884288
-,-,+,+,-,-,-,-,-,-,-,-,s5,1.127663727,0.042979789
-,-,+,+,-,-,-,-,-,-,-,-,s6,0.965932732,0.151432322
-,-,+,+,-,-,-,-,-,-,-,-,s7,1.148129922,-0.453527156
-,-,+,+,-,-,-,-,-,-,-,-,s8,0.72895024,-0.092564827
-,-,+,+,-,-,-,-,-,-,-,-,s9,1.313293783,0.004463998
-,-,+,+,-,-,-,-,-,-,-,-,qc,1.404382803,-0.228977205
-,-,+,-,+,-,-,-,-,-,-,-,user,1.151390351,-0.142540976
-,-,+,-,+,-,-,-,-,-,-,-,s0,0.62818097,0.098934771
-,-,+,-,+,-,-,-,-,-,-,-,s2,0.892505285,0.203887425
-,-,+,-,+,-,-,-,-,-,-,-,s4,0.741769473,0.264676523
-,-,+,-,+,-,-,-,-,-,-,-,s5,0.879208114,0.205307031
-,-,+,-,+,-,-,-,-,-,-,-,s6,1.137517445,0.052263897
-,-,+,-,+,-,-,-,-,-,-,-,s7,1.795559757,0.189454492
-,-,+,-,+,-,-,-,-,-,-,-,s8,0.797103771,-0.026707919
-,-,+,-,+,-,-,-,-,-,-,-,s9,1.22873562,-0.446867173
-,-,+,-,+,-,-,-,-,-,-,-,qc,0.727555611,-0.064195069
-,-,+,-,-,+,-,-,-,-,-,-,user,0.977515635,-0.062787112
-,-,+,-,-,+,-,-,-,-,-,-,s0,0.581779618,0.329556584
-,-,+,-,-,+,-,-,-,-,-,-,s2,0.612915992,0.379473259
-,-,+,-,-,+,-,-,-,-,-,-,s3,0.49183628,0.400306499
-,-,+,-,-,+,-,-,-,-,-,-,s5,0.601778967,0.212898259
-,-,+,-,-,+,-,-,-,-,-,-,s6,0.953254135,0.083007861
-,-,+,-,-,+,-,-,-,-,-,-,s7,0.596972853,0.076056693
-,-,+,-,-,+,-,-,-,-,-,-,s8,2.210715032,-0.168208031
-,-,+,-,-,+,-,-,-,-,-,-,s9,0.9466395,0.144762265
-,-,+,-,-,+,-,-,-,-,-,-,qc,1.112741613,-0.116302386
-,-,+,-,-,-,+,-,-,-,-,-,user,0.976746259,-0.128493524
-,-,+,-,-,-,+,-,-,-,-,-,s0,0.662807718,0.38933315
-,-,+,-,-,-,+,-,-,-,-,-,s2,0.599340068,0.408017325
-,-,+,-,-,-,+,-,-,-,-,-,s3,0.623321488,0.379989596
-,-,+,-,-,-,+,-,-,-,-,-,s4,0.904827985,0.000315074
-,-,+,-,-,-,+,-,-,-,-,-,s6,1.020685051,0.234963867
-,-,+,-,-,-,+,-,-,-,-,-,s7,0.435124206,0.416345176
-,-,+,-,-,-,+,-,-,-,-,-,s8,1.443117104,-0.858804099
-,-,+,-,-,-,+,-,-,-,-,-,s9,0.785189206,0.416399803
-,-,+,-,-,-,+,-,-,-,-,-,qc,0.573287497,-0.050072632
-,-,+,-,-,-,-,+,-,-,-,-,user,1.137434577,-0.095429024
-,-,+,-,-,-,-,+,-,-,-,-,s0,0.866334671,0.319723814
-,-,+,-,-,-,-,+,-,-,-,-,s2,0.817471584,0.071391464
-,-,+,-,-,-,-,+,-,-,-,-,s3,0.872948853,0.058941991
-,-,+,-,-,-,-,+,-,-,-,-,s4,0.828761651,-0.142219468
-,-,+,-,-,-,-,+,-,-,-,-,s5,0.800804122,-0.118123175
-,-,+,-,-,-,-,+,-,-,-,-,s7,1.347937686,0.23756539
-,-,+,-,-,-,-,+,-,-,-,-,s8,1.466607311,0.184944634
-,-,+,-,-,-,-,+,-,-,-,-,s9,0.810334615,0.133440202
-,-,+,-,-,-,-,+,-,-,-,-,qc,0.908407483,-0.225838822
-,-,+,-,-,-,-,-,+,-,-,-,user,1.172022435,-0.172303712
-,-,+,-,-,-,-,-,+,-,-,-,s0,0.666748288,0.148376828
-,-,+,-,-,-,-,-,+,-,-,-,s2,1.205610366,-0.150134999
-,-,+,-,-,-,-,-,+,-,-,-,s3,0.766671752,0.281146808
-,-,+,-,-,-,-,-,+,-,-,-,s4,0.913059226,0.173713616
-,-,+,-,-,-,-,-,+,-,-,-,s5,0.880765621,-0.17269932
-,-,+,-,-,-,-,-,+,-,-,-,s6,0.666360176,0.151240386
-,-,+,-,-,-,-,-,+,-,-,-,s8,0.851295972,-0.096510075
-,-,+,-,-,-,-,-,+,-,-,-,s9,0.660308896,-0.032838855
-,-,+,-,-,-,-,-,+,-,-,-,qc,0.876249864,-0.012243843
-,-,+,-,-,-,-,-,-,+,-,-,user,1.188452124,-0.12489637
-,-,+,-,-,-,-,-,-,+,-,-,s0,0.560985689,0.187799568
-,-,+,-,-,-,-,-,-,+,-,-,s2,1.068515844,0.063390559
-,-,+,-,-,-,-,-,-,+,-,-,s3,0.838035029,-0.347922072
-,-,+,-,-,-,-,-,-,+,-,-,s4,0.771061497,0.063872541
-,-,+,-,-,-,-,-,-,+,-,-,s5,1.231098541,0.069708323
-,-,+,-,-,-,-,-,-,+,-,-,s6,0.907204067,0.052547438
-,-,+,-,-,-,-,-,-,+,-,-,s7,0.839677525,0.340240734
-,-,+,-,-,-,-,-,-,+,-,-,s9,0.518802995,0.354653756
-,-,+,-,-,-,-,-,-,+,-,-,qc,0.655689552,-0.333116524
-,-,+,-,-,-,-,-,-,-,+,-,user,0.937173668,-0.021413072
-,-,+,-,-,-,-,-,-,-,+,-,s0,0.630158511,0.31733289
-,-,+,-,-,-,-,-,-,-,+,-,s2,1.042608639,-0.023568487
-,-,+,-,-,-,-,-,-,-,+,-,s3,0.663555017,0.353786845
-,-,+,-,-,-,-,-,-,-,+,-,s4,0.625035187,0.232536431
-,-,+,-,-,-,-,-,-,-,+,-,s5,1.091256315,0.053096578
-,-,+,-,-,-,-,-,-,-,+,-,s6,0.952744533,-0.077931238
-,-,+,-,-,-,-,-,-,-,+,-,s7,1.460434424,0.161302827
-,-,+,-,-,-,-,-,-,-,+,-,s8,1.547198025,0.246791059
-,-,+,-,-,-,-,-,-,-,+,-,qc,1.485760935,0.001945655
-,-,+,-,-,-,-,-,-,-,-,+,user,1.054749062,-0.008833475
-,-,+,-,-,-,-,-,-,-,-,+,s0,0.662187198,0.370103522
-,-,+,-,-,-,-,-,-,-,-,+,s2,1.09645408,-0.125545305
-,-,+,-,-,-,-,-,-,-,-,+,s3,0.958733753,0.265128386
-,-,+,-,-,-,-,-,-,-,-,+,s4,0.979188753,-0.178219086
-,-,+,-,-,-,-,-,-,-,-,+,s5,0.874619021,-0.074442388
-,-,+,-,-,-,-,-,-,-,-,+,s6,0.906524963,0.034693076
-,-,+,-,-,-,-,-,-,-,-,+,s7,1.627700133,-0.278931749
-,-,+,-,-,-,-,-,-,-,-,+,s8,0.398189387,0.275924175
-,-,+,-,-,-,-,-,-,-,-,+,s9,0.730851345,0.21843843
-,-,-,+,+,-,-,-,-,-,-,-,user,1.013943415,-0.113188379
-,-,-,+,+,-,-,-,-,-,-,-,s0,0.921238981,0.120598451
-,-,-,+,+,-,-,-,-,-,-,-,s1,0.591206919,0.147462631
-,-,-,+,+,-,-,-,-,-,-,-,s4,0.510419645,0.444029584
-,-,-,+,+,-,-,-,-,-,-,-,s5,0.934286869,0.124377698
-,-,-,+,+,-,-,-,-,-,-,-,s6,0.76468852,-0.087636554
-,-,-,+,+,-,-,-,-,-,-,-,s7,1.835113085,-0.053867351
-,-,-,+,+,-,-,-,-,-,-,-,s8,1.588298043,0.064775261
-,-,-,+,+,-,-,-,-,-,-,-,s9,0.629982033,-0.375457412
-,-,-,+,+,-,-,-,-,-,-,-,qc,1.103036083,-0.113894049
-,-,-,+,-,+,-,-,-,-,-,-,user,1.236123301,-0.077973963
-,-,-,+,-,+,-,-,-,-,-,-,s0,1.088213912,0.114062061
-,-,-,+,-,+,-,-,-,-,-,-,s1,0.75698437,0.165612477
-,-,-,+,-,+,-,-,-,-,-,-,s3,1.220115208,0.074166317
-,-,-,+,-,+,-,-,-,-,-,-,s5,0.888690072,0.133321004
-,-,-,+,-,+,-,-,-,-,-,-,s6,1.266359412,-0.348474184
-,-,-,+,-,+,-,-,-,-,-,-,s7,1.983728526,-0.159303989
-,-,-,+,-,+,-,-,-,-,-,-,s8,0.726536674,-0.088947328
-,-,-,+,-,+,-,-,-,-,-,-,s9,0.806044516,-0.002649958
-,-,-,+,-,+,-,-,-,-,-,-,qc,1.109641734,-0.189492255
-,-,-,+,-,-,+,-,-,-,-,-,user,1.078170219,-0.076859209
-,-,-,+,-,-,+,-,-,-,-,-,s0,0.719226328,0.220843406
-,-,-,+,-,-,+,-,-,-,-,-,s1,0.856662246,-0.056916344
-,-,-,+,-,-,+,-,-,-,-,-,s3,0.716842629,0.398716873
-,-,-,+,-,-,+,-,-,-,-,-,s4,0.949143333,0.232353423
-,-,-,+,-,-,+,-,-,-,-,-,s6,0.589738527,0.409889035
-,-,-,+,-,-,+,-,-,-,-,-,s7,0.740439573,0.006809728
-,-,-,+,-,-,+,-,-,-,-,-,s8,0.92831832,-0.195718555
-,-,-,+,-,-,+,-,-,-,-,-,s9,0.946582941,0.081466204
-,-,-,+,-,-,+,-,-,-,-,-,qc,1.201566196,-0.566004304
-,-,-,+,-,-,-,+,-,-,-,-,user,1.018238686,-0.095357517
-,-,-,+,-,-,-,+,-,-,-,-,s0,0.770638017,-0.099588245
-,-,-,+,-,-,-,+,-,-,-,-,s1,1.293815965,-1.079380971
-,-,-,+,-,-,-,+,-,-,-,-,s3,0.94729249,-0.085027211
-,-,-,+,-,-,-,+,-,-,-,-,s4,1.132855196,0.045178148
-,-,-,+,-,-,-,+,-,-,-,-,s5,0.693176325,0.311920699
-,-,-,+,-,-,-,+,-,-,-,-,s7,1.383540114,-0.059024644
-,-,-,+,-,-,-,+,-,-,-,-,s8,0.514068012,-0.210778102
-,-,-,+,-,-,-,+,-,-,-,-,s9,1.233331433,-0.017738728
-,-,-,+,-,-,-,+,-,-,-,-,qc,1.417075778,-0.39185046
-,-,-,+,-,-,-,-,+,-,-,-,user,0.978935628,-0.137893644
-,-,-,+,-,-,-,-,+,-,-,-,s0,0.83287616,-0.044137214
-,-,-,+,-,-,-,-,+,-,-,-,s1,0.743896013,0.219449813
-,-,-,+,-,-,-,-,+,-,-,-,s3,0.540500994,-0.233505472
-,-,-,+,-,-,-,-,+,-,-,-,s4,0.591255515,0.386882856
-,-,-,+,-,-,-,-,+,-,-,-,s5,1.070939322,-0.000531344
-,-,-,+,-,-,-,-,+,-,-,-,s6,1.313364367,0.015591346
-,-,-,+,-,-,-,-,+,-,-,-,s8,1.335539958,0.213604767
-,-,-,+,-,-,-,-,+,-,-,-,s9,0.742542292,0.246312425
-,-,-,+,-,-,-,-,+,-,-,-,qc,1.086817804,0.080582888
-,-,-,+,-,-,-,-,-,+,-,-,user,0.951858956,-0.00095982
-,-,-,+,-,-,-,-,-,+,-,-,s0,0.658719193,0.099216585
-,-,-,+,-,-,-,-,-,+,-,-,s1,0.546261907,0.245500305
-,-,-,+,-,-,-,-,-,+,-,-,s3,1.087317896,0.015602433
-,-,-,+,-,-,-,-,-,+,-,-,s4,0.715360911,0.203126389
-,-,-,+,-,-,-,-,-,+,-,-,s5,1.05828556,-0.180993019
-,-,-,+,-,-,-,-,-,+,-,-,s6,0.716772191,0.236750021
-,-,-,+,-,-,-,-,-,+,-,-,s7,1.176025217,0.312723133
-,-,-,+,-,-,-,-,-,+,-,-,s9,0.547273975,0.319238309
-,-,-,+,-,-,-,-,-,+,-,-,qc,1.137921433,-0.020691428
-,-,-,+,-,-,-,-,-,-,+,-,user,1.088820741,-0.142992019
-,-,-,+,-,-,-,-,-,-,+,-,s0,0.459477641,0.285133648
-,-,-,+,-,-,-,-,-,-,+,-,s1,0.732122307,0.10793943
-,-,-,+,-,-,-,-,-,-,+,-,s3,0.975450887,-0.031335191
-,-,-,+,-,-,-,-,-,-,+,-,s4,0.680396476,0.299821566
-,-,-,+,-,-,-,-,-,-,+,-,s5,0.683030845,0.157426427
-,-,-,+,-,-,-,-,-,-,+,-,s6,0.660441793,0.113409544
-,-,-,+,-,-,-,-,-,-,+,-,s7,0.61326669,0.518138369
-,-,-,+,-,-,-,-,-,-,+,-,s8,0.332120058,0.217761688
-,-,-,+,-,-,-,-,-,-,+,-,qc,1.259184945,-0.12946223
-,-,-,+,-,-,-,-,-,-,-,+,user,1.100875523,-0.013232004
-,-,-,+,-,-,-,-,-,-,-,+,s0,1.177272077,-0.275369471
-,-,-,+,-,-,-,-,-,-,-,+,s1,1.442370367,-0.310482129
-,-,-,+,-,-,-,-,-,-,-,+,s3,0.990412026,-0.32515881
-,-,-,+,-,-,-,-,-,-,-,+,s4,0.740432642,0.175197828
-,-,-,+,-,-,-,-,-,-,-,+,s5,1.132277452,-0.088714251
-,-,-,+,-,-,-,-,-,-,-,+,s6,0.8279863,0.181092729
-,-,-,+,-,-,-,-,-,-,-,+,s7,1.541804323,-0.211440891
-,-,-,+,-,-,-,-,-,-,-,+,s8,1.969142004,0.004132743
-,-,-,+,-,-,-,-,-,-,-,+,s9,1.085587271,0.104178991
-,-,-,-,+,+,-,-,-,-,-,-,user,1.001152865,-0.002720669
-,-,-,-,+,+,-,-,-,-,-,-,s0,1.363594247,-0.11599573
-,-,-,-,+,+,-,-,-,-,-,-,s1,0.960793639,0.11060876
-,-,-,-,+,+,-,-,-,-,-,-,s2,1.558997059,-0.087583505
-,-,-,-,+,+,-,-,-,-,-,-,s5,0.832601257,0.301391318
-,-,-,-,+,+,-,-,-,-,-,-,s6,1.081754348,0.145217998
-,-,-,-,+,+,-,-,-,-,-,-,s7,1.079163323,-3.470338337
-,-,-,-,+,+,-,-,-,-,-,-,s8,1.706655382,0.051539825
-,-,-,-,+,+,-,-,-,-,-,-,s9,1.460296535,0.006242188
-,-,-,-,+,+,-,-,-,-,-,-,qc,0.94787636,-0.299220259
-,-,-,-,+,-,+,-,-,-,-,-,user,0.990049542,-0.160749605
-,-,-,-,+,-,+,-,-,-,-,-,s0,0.927314484,0.011220756
-,-,-,-,+,-,+,-,-,-,-,-,s1,0.57546168,0.327996146
-,-,-,-,+,-,+,-,-,-,-,-,s2,0.974224968,0.171157822
-,-,-,-,+,-,+,-,-,-,-,-,s4,1.080242,-0.389561416
-,-,-,-,+,-,+,-,-,-,-,-,s6,0.700269483,-0.003177217
-,-,-,-,+,-,+,-,-,-,-,-,s7,2.200233675,-0.285831021
-,-,-,-,+,-,+,-,-,-,-,-,s8,0.922034857,-0.050801979
-,-,-,-,+,-,+,-,-,-,-,-,s9,0.98136514,0.158717256
-,-,-,-,+,-,+,-,-,-,-,-,qc,0.632399991,0.133191928
-,-,-,-,+,-,-,+,-,-,-,-,user,1.231170452,-0.058768514
-,-,-,-,+,-,-,+,-,-,-,-,s0,0.966910575,0.178270484
-,-,-,-,+,-,-,+,-,-,-,-,s1,1.366385694,-0.044601416
-,-,-,-,+,-,-,+,-,-,-,-,s2,0.558688497,0.271335409
-,-,-,-,+,-,-,+,-,-,-,-,s4,0.580986363,0.405518979
-,-,-,-,+,-,-,+,-,-,-,-,s5,0.710947319,0.349460102
-,-,-,-,+,-,-,+,-,-,-,-,s7,1.363048709,-0.828328423
-,-,-,-,+,-,-,+,-,-,-,-,s8,0.656902841,-0.194525728
-,-,-,-,+,-,-,+,-,-,-,-,s9,1.399222608,-0.011297732
-,-,-,-,+,-,-,+,-,-,-,-,qc,1.171106839,-0.150260005
-,-,-,-,+,-,-,-,+,-,-,-,user,1.055688046,-0.100032114
-,-,-,-,+,-,-,-,+,-,-,-,s0,0.597746161,0.367608271
-,-,-,-,+,-,-,-,+,-,-,-,s1,0.81880328,0.043830408
-,-,-,-,+,-,-,-,+,-,-,-,s2,1.343279788,-0.086880855
-,-,-,-,+,-,-,-,+,-,-,-,s4,0.705625541,0.027489713
-,-,-,-,+,-,-,-,+,-,-,-,s5,0.736198531,0.151834843
-,-,-,-,+,-,-,-,+,-,-,-,s6,0.865892636,-0.10526574
-,-,-,-,+,-,-,-,+,-,-,-,s8,0.775412936,0.001230919
-,-,-,-,+,-,-,-,+,-,-,-,s9,0.770359128,-0.204976708
-,-,-,-,+,-,-,-,+,-,-,-,qc,1.188190506,-0.329782699
-,-,-,-,+,-,-,-,-,+,-,-,user,0.966176044,-0.081120306
-,-,-,-,+,-,-,-,-,+,-,-,s0,0.572227874,0.447927711
-,-,-,-,+,-,-,-,-,+,-,-,s1,1.121516802,0.067294808
-,-,-,-,+,-,-,-,-,+,-,-,s2,0.716059361,0.028541547
-,-,-,-,+,-,-,-,-,+,-,-,s4,0.795951578,0.210965262
-,-,-,-,+,-,-,-,-,+,-,-,s5,0.659025379,0.212170959
-,-,-,-,+,-,-,-,-,+,-,-,s6,1.086226463,-0.190617857
-,-,-,-,+,-,-,-,-,+,-,-,s7,0.338734318,0.545637967
-,-,-,-,+,-,-,-,-,+,-,-,s9,0.813319169,0.265209994
-,-,-,-,+,-,-,-,-,+,-,-,qc,1.224219615,-0.172225066
-,-,-,-,+,-,-,-,-,-,+,-,user,1.023579983,-0.029833489
-,-,-,-,+,-,-,-,-,-,+,-,s0,0.740466615,0.245329966
-,-,-,-,+,-,-,-,-,-,+,-,s1,1.083328447,0.105678611
-,-,-,-,+,-,-,-,-,-,+,-,s2,0.691837581,0.040509149
-,-,-,-,+,-,-,-,-,-,+,-,s4,1.04174691,0.222626677
-,-,-,-,+,-,-,-,-,-,+,-,s5,0.727477865,0.318201011
-,-,-,-,+,-,-,-,-,-,+,-,s6,1.164725233,-0.411318647
-,-,-,-,+,-,-,-,-,-,+,-,s7,0.571336671,-3.470455015
-,-,-,-,+,-,-,-,-,-,+,-,s8,1.171550927,-3.024036875
-,-,-,-,+,-,-,-,-,-,+,-,qc,0.851078721,-0.320894965
-,-,-,-,+,-,-,-,-,-,-,+,user,0.977169502,0.007511194
-,-,-,-,+,-,-,-,-,-,-,+,s0,1.055123515,0.187368041
-,-,-,-,+,-,-,-,-,-,-,+,s1,0.751747025,0.115565501
-,-,-,-,+,-,-,-,-,-,-,+,s2,1.55678357,-0.162112138
-,-,-,-,+,-,-,-,-,-,-,+,s4,0.839594236,0.022408434
-,-,-,-,+,-,-,-,-,-,-,+,s5,0.644384856,0.069604943
-,-,-,-,+,-,-,-,-,-,-,+,s6,1.377430575,-0.141255725
-,-,-,-,+,-,-,-,-,-,-,+,s7,0.718349223,0.036440669
-,-,-,-,+,-,-,-,-,-,-,+,s8,0.641390095,-0.166317029
-,-,-,-,+,-,-,-,-,-,-,+,s9,0.67604415,0.240222479
-,-,-,-,-,+,+,-,-,-,-,-,user,1.071936249,-0.122355511
-,-,-,-,-,+,+,-,-,-,-,-,s0,1.364645767,-0.029808365
-,-,-,-,-,+,+,-,-,-,-,-,s1,0.944548729,0.100210671
-,-,-,-,-,+,+,-,-,-,-,-,s2,0.938869564,-0.054677137
-,-,-,-,-,+,+,-,-,-,-,-,s3,0.696098662,0.303013577
-,-,-,-,-,+,+,-,-,-,-,-,s6,0.442083966,0.515429718
-,-,-,-,-,+,+,-,-,-,-,-,s7,0.597833516,0.143001949
-,-,-,-,-,+,+,-,-,-,-,-,s8,1.642537869,-0.115956546
-,-,-,-,-,+,+,-,-,-,-,-,s9,0.960933002,-0.195317895
-,-,-,-,-,+,+,-,-,-,-,-,qc,0.558655242,0.009449689
-,-,-,-,-,+,-,+,-,-,-,-,user,1.179445377,-0.100833376
-,-,-,-,-,+,-,+,-,-,-,-,s0,0.900261326,-0.025474573
-,-,-,-,-,+,-,+,-,-,-,-,s1,0.719205284,0.011840024
-,-,-,-,-,+,-,+,-,-,-,-,s2,0.625040625,0.42011278
-,-,-,-,-,+,-,+,-,-,-,-,s3,0.553012035,0.027775416
-,-,-,-,-,+,-,+,-,-,-,-,s5,0.530463096,0.293712542
-,-,-,-,-,+,-,+,-,-,-,-,s7,1.222064571,0.010816099
-,-,-,-,-,+,-,+,-,-,-,-,s8,2.092342682,-0.105656536
-,-,-,-,-,+,-,+,-,-,-,-,s9,1.514282791,-0.12550673
-,-,-,-,-,+,-,+,-,-,-,-,qc,0.553550999,0.018500011
-,-,-,-,-,+,-,-,+,-,-,-,user,1.024523308,-0.021571734
-,-,-,-,-,+,-,-,+,-,-,-,s0,0.710911536,0.247883793
-,-,-,-,-,+,-,-,+,-,-,-,s1,0.616265033,0.153275909
-,-,-,-,-,+,-,-,+,-,-,-,s2,0.743421455,0.276295455
-,-,-,-,-,+,-,-,+,-,-,-,s3,0.886472274,0.256432585
-,-,-,-,-,+,-,-,+,-,-,-,s5,1.190163649,0.001372324
-,-,-,-,-,+,-,-,+,-,-,-,s6,0.830210741,0.231087098
-,-,-,-,-,+,-,-,+,-,-,-,s8,0.849280275,-0.09391376
-,-,-,-,-,+,-,-,+,-,-,-,s9,0.665583922,0.172070925
-,-,-,-,-,+,-,-,+,-,-,-,qc,1.192956547,-0.081186623
-,-,-,-,-,+,-,-,-,+,-,-,user,0.85522417,-0.033277322
-,-,-,-,-,+,-,-,-,+,-,-,s0,0.917640795,0.082858754
-,-,-,-,-,+,-,-,-,+,-,-,s1,1.056044517,0.101784235
-,-,-,-,-,+,-,-,-,+,-,-,s2,0.696978805,0.304794694
-,-,-,-,-,+,-,-,-,+,-,-,s3,0.515956604,0.395280557
-,-,-,-,-,+,-,-,-,+,-,-,s5,0.791198434,0.258481505
-,-,-,-,-,+,-,-,-,+,-,-,s6,0.972248689,0.248642913
-,-,-,-,-,+,-,-,-,+,-,-,s7,1.392576831,-0.996267519
-,-,-,-,-,+,-,-,-,+,-,-,s9,0.654913152,0.299645605
-,-,-,-,-,+,-,-,-,+,-,-,qc,0.836759857,0.010895362
-,-,-,-,-,+,-,-,-,-,+,-,user,1.004051055,-0.023247274
-,-,-,-,-,+,-,-,-,-,+,-,s0,0.608424877,0.356310613
-,-,-,-,-,+,-,-,-,-,+,-,s1,0.726424121,0.208181926
-,-,-,-,-,+,-,-,-,-,+,-,s2,1.013931587,0.130986785
-,-,-,-,-,+,-,-,-,-,+,-,s3,0.728194971,0.368162562
-,-,-,-,-,+,-,-,-,-,+,-,s5,0.837779504,0.297046419
-,-,-,-,-,+,-,-,-,-,+,-,s6,1.207475379,0.133031192
-,-,-,-,-,+,-,-,-,-,+,-,s7,0.761237302,-0.178177713
-,-,-,-,-,+,-,-,-,-,+,-,s8,1.549368729,0.138950633
-,-,-,-,-,+,-,-,-,-,+,-,qc,1.094851952,-0.03534904
-,-,-,-,-,+,-,-,-,-,-,+,user,0.866383884,0.048222559
-,-,-,-,-,+,-,-,-,-,-,+,s0,0.97426312,0.128300304
-,-,-,-,-,+,-,-,-,-,-,+,s1,0.753680962,0.203868095
-,-,-,-,-,+,-,-,-,-,-,+,s2,0.738502361,-0.010368314
-,-,-,-,-,+,-,-,-,-,-,+,s3,0.723256227,0.067369108
-,-,-,-,-,+,-,-,-,-,-,+,s5,0.667731914,0.147936156
-,-,-,-,-,+,-,-,-,-,-,+,s6,0.630392349,-0.206993287
-,-,-,-,-,+,-,-,-,-,-,+,s7,1.074409978,-0.360198049
-,-,-,-,-,+,-,-,-,-,-,+,s8,0.807045405,-0.900824172
-,-,-,-,-,+,-,-,-,-,-,+,s9,0.820492239,-0.02062168
-,-,-,-,-,-,+,+,-,-,-,-,user,1.133608482,-0.0796517
-,-,-,-,-,-,+,+,-,-,-,-,s0,0.68309675,0.237904837
-,-,-,-,-,-,+,+,-,-,-,-,s1,1.328233101,-0.254646535
-,-,-,-,-,-,+,+,-,-,-,-,s2,0.891392697,-0.055510374
-,-,-,-,-,-,+,+,-,-,-,-,s3,1.373946617,-0.214798411
-,-,-,-,-,-,+,+,-,-,-,-,s4,0.793075674,0.213816174
-,-,-,-,-,-,+,+,-,-,-,-,s7,1.196080054,0.06020481
-,-,-,-,-,-,+,+,-,-,-,-,s8,0.946308078,-0.078465086
-,-,-,-,-,-,+,+,-,-,-,-,s9,1.19279616,-0.077627002
-,-,-,-,-,-,+,+,-,-,-,-,qc,0.998194457,-0.153114236
-,-,-,-,-,-,+,-,+,-,-,-,user,1.02613941,-0.065605483
-,-,-,-,-,-,+,-,+,-,-,-,s0,1.224079265,-0.202357784
-,-,-,-,-,-,+,-,+,-,-,-,s1,0.989521931,0.204021607
-,-,-,-,-,-,+,-,+,-,-,-,s2,1.153009991,-0.209665532
-,-,-,-,-,-,+,-,+,-,-,-,s3,0.526482686,0.348873019
-,-,-,-,-,-,+,-,+,-,-,-,s4,0.762248015,0.209567921
-,-,-,-,-,-,+,-,+,-,-,-,s6,0.831668886,-0.853805537
-,-,-,-,-,-,+,-,+,-,-,-,s8,1.219467043,0.355597093
-,-,-,-,-,-,+,-,+,-,-,-,s9,1.204028472,0.006441924
-,-,-,-,-,-,+,-,+,-,-,-,qc,0.756760056,0.063727249
-,-,-,-,-,-,+,-,-,+,-,-,user,1.14698643,-0.095525834
-,-,-,-,-,-,+,-,-,+,-,-,s0,1.114271916,0.160884113
-,-,-,-,-,-,+,-,-,+,-,-,s1,0.918708887,-0.001412647
-,-,-,-,-,-,+,-,-,+,-,-,s2,1.373840635,-0.167597061
-,-,-,-,-,-,+,-,-,+,-,-,s3,0.657630386,0.409041117
-,-,-,-,-,-,+,-,-,+,-,-,s4,0.696329355,0.042743924
-,-,-,-,-,-,+,-,-,+,-,-,s6,0.789124375,0.107187935
-,-,-,-,-,-,+,-,-,+,-,-,s7,1.147440685,0.071219411
-,-,-,-,-,-,+,-,-,+,-,-,s9,0.779607232,0.157704759
-,-,-,-,-,-,+,-,-,+,-,-,qc,0.989341082,0.000920133
-,-,-,-,-,-,+,-,-,-,+,-,user,0.978811916,-0.13004215
-,-,-,-,-,-,+,-,-,-,+,-,s0,1.034739296,0.170058461
-,-,-,-,-,-,+,-,-,-,+,-,s1,1.045206475,0.032469153
-,-,-,-,-,-,+,-,-,-,+,-,s2,1.013151248,0.051346284
-,-,-,-,-,-,+,-,-,-,+,-,s3,0.654224355,0.272692166
-,-,-,-,-,-,+,-,-,-,+,-,s4,0.841601845,0.083292086
-,-,-,-,-,-,+,-,-,-,+,-,s6,0.857833352,-0.362898762
-,-,-,-,-,-,+,-,-,-,+,-,s7,0.699521471,0.114409063
-,-,-,-,-,-,+,-,-,-,+,-,s8,0.299343802,0.614430814
-,-,-,-,-,-,+,-,-,-,+,-,qc,0.631018084,0.058956715
-,-,-,-,-,-,+,-,-,-,-,+,user,0.929330279,0.040464961
-,-,-,-,-,-,+,-,-,-,-,+,s0,0.936220401,-0.031754218
-,-,-,-,-,-,+,-,-,-,-,+,s1,1.281218655,-0.344348462
-,-,-,-,-,-,+,-,-,-,-,+,s2,0.99197872,-0.040721655
-,-,-,-,-,-,+,-,-,-,-,+,s3,1.095831025,-0.181329879
-,-,-,-,-,-,+,-,-,-,-,+,s4,0.750409986,0.34715064
-,-,-,-,-,-,+,-,-,-,-,+,s6,0.738685285,0.315854857
-,-,-,-,-,-,+,-,-,-,-,+,s7,0.337140436,-0.396574349
-,-,-,-,-,-,+,-,-,-,-,+,s8,1.527760604,0.038617898
-,-,-,-,-,-,+,-,-,-,-,+,s9,0.592019247,-0.029767062
-,-,-,-,-,-,-,+,+,-,-,-,user,1.142997463,-0.112187856
-,-,-,-,-,-,-,+,+,-,-,-,s0,1.200904105,-0.070947066
-,-,-,-,-,-,-,+,+,-,-,-,s1,0.773188731,0.046070011
-,-,-,-,-,-,-,+,+,-,-,-,s2,0.558203917,0.170443608
-,-,-,-,-,-,-,+,+,-,-,-,s3,0.74629827,0.125311954
-,-,-,-,-,-,-,+,+,-,-,-,s4,1.03682872,0.09651425
-,-,-,-,-,-,-,+,+,-,-,-,s5,0.887842576,0.146316246
