11
u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
-,-,+,-,+,-,+,+,-,+,+,+,s7,0.7008611768184517,0.27306431273644416
-,-,+,-,+,-,+,-,+,+,+,+,user,0.6519889261411681,0.44387029010924806
-,-,+,-,+,-,+,-,+,+,+,+,s0,0.33130375616934193,0.6111808560892535
-,-,+,-,+,-,+,-,+,+,+,+,s2,0.661790251615349,0.12214336421587468
-,-,+,-,+,-,+,-,+,+,+,+,s4,0.6346802270882123,0.37177827886719295
-,-,+,-,+,-,+,-,+,+,+,+,s6,0.7652752334385492,0.31281021897810213
-,-,+,-,+,-,-,+,+,+,+,+,user,0.6761096270398049,0.3873660006820674
-,-,+,-,+,-,-,+,+,+,+,+,s0,0.3286950652075963,0.5917067582317788
-,-,+,-,+,-,-,+,+,+,+,+,s2,0.7563317163429668,0.09384615381567529
-,-,+,-,+,-,-,+,+,+,+,+,s4,0.8742968448357208,0.2829219361688329
-,-,+,-,+,-,-,+,+,+,+,+,s5,0.5426556487697373,0.30207559266567685
-,-,+,-,-,+,+,+,+,+,+,-,user,1.17858109258455,-0.1451576876588606
-,-,+,-,-,+,+,+,+,+,+,-,s0,0.7081877903736166,0.3239740693856398
-,-,+,-,-,+,+,+,+,+,+,-,s2,0.7319339190553354,0.26293103447748456
-,-,+,-,-,+,+,+,+,+,+,-,s3,0.979295170513916,0.21929622437680785
-,-,+,-,-,+,+,+,+,+,+,-,qc,0.9854521270992955,-0.2666129462154154
-,-,+,-,-,+,+,+,+,+,-,+,user,0.7057290133229693,0.36737571221565984
-,-,+,-,-,+,+,+,+,+,-,+,s0,0.5772312859088078,0.21461104124857966
-,-,+,-,-,+,+,+,+,+,-,+,s2,0.5243493269611518,0.3890149625962338
-,-,+,-,-,+,+,+,+,+,-,+,s3,0.6148177915791514,0.4341410257670721
-,-,+,-,-,+,+,+,+,+,-,+,s9,0.5109389598255987,0.538095963442498
-,-,+,-,-,+,+,+,+,-,+,+,user,0.682075219096768,0.3081629639249947
-,-,+,-,-,+,+,+,+,-,+,+,s0,0.8140283970891662,0.061912858738743526
-,-,+,-,-,+,+,+,+,-,+,+,s2,0.28342107860969873,0.7183838384267274
-,-,+,-,-,+,+,+,+,-,+,+,s3,0.5142743357266104,0.4914722988577079
-,-,+,-,-,+,+,+,+,-,+,+,s8,0.2639956014498232,0.7185379310344828
-,-,+,-,-,+,+,+,-,+,+,+,user,0.6656900634690329,0.39153194500477734
-,-,+,-,-,+,+,+,-,+,+,+,s0,0.31397737569508705,0.6751145037742395
-,-,+,-,-,+,+,+,-,+,+,+,s2,0.32896363347037416,0.5438872405046081
-,-,+,-,-,+,+,+,-,+,+,+,s3,0.657958256447209,0.450767441954127
-,-,+,-,-,+,+,+,-,+,+,+,s7,0.7114872856298061,0.2793103448275859
-,-,+,-,-,+,+,-,+,+,+,+,user,0.8052916987186112,0.19550124026679466
-,-,+,-,-,+,+,-,+,+,+,+,s0,0.45729963756607583,0.47300743886918517
-,-,+,-,-,+,+,-,+,+,+,+,s2,0.9864842709053568,-0.06884637685967987
-,-,+,-,-,+,+,-,+,+,+,+,s3,1.0013469471558023,0.22911051532189497
-,-,+,-,-,+,+,-,+,+,+,+,s6,0.9527829671315312,0.012948148148148486
-,-,+,-,-,+,-,+,+,+,+,+,user,0.61896026581344,0.3310401941094257
-,-,+,-,-,+,-,+,+,+,+,+,s0,0.6847229823622041,0.40740622501124013
-,-,+,-,-,+,-,+,+,+,+,+,s2,0.8400974870430112,0.3234984921206453
-,-,+,-,-,+,-,+,+,+,+,+,s3,0.49545919697901886,0.42118151610346144
-,-,+,-,-,+,-,+,+,+,+,+,s5,0.7302706952286224,0.23159096211030303
-,-,+,-,-,-,+,+,+,+,+,+,user,0.5619201494109439,0.4444653900208223
-,-,+,-,-,-,+,+,+,+,+,+,s0,0.3405315139378925,0.6516268343116929
-,-,+,-,-,-,+,+,+,+,+,+,s2,0.47718025221275917,0.5795096652745307
-,-,+,-,-,-,+,+,+,+,+,+,s3,0.5967047513492939,0.2860552082816199
-,-,+,-,-,-,+,+,+,+,+,+,s4,0.8850058192367026,0.25463502008601013
-,-,-,+,+,+,+,+,+,+,-,-,user,0.9913042445106657,0.08465168790756986
-,-,-,+,+,+,+,+,+,+,-,-,s0,0.8916100370483927,0.09128735398719301
-,-,-,+,+,+,+,+,+,+,-,-,s1,0.9889160117851192,0.13929655744065927
-,-,-,+,+,+,+,+,+,+,-,-,s9,0.5455137766559023,0.5671657754010697
-,-,-,+,+,+,+,+,+,+,-,-,qc,1.3363065282431779,-0.20697189615092482
-,-,-,+,+,+,+,+,+,-,+,-,user,1.017195256724896,-0.10225304458374028
-,-,-,+,+,+,+,+,+,-,+,-,s0,1.0064522098264597,0.07272202145481643
-,-,-,+,+,+,+,+,+,-,+,-,s1,0.7561283770591077,0.23812799622333605
-,-,-,+,+,+,+,+,+,-,+,-,s8,0.305362726855113,0.7096735050887923
-,-,-,+,+,+,+,+,+,-,+,-,qc,1.1774168087495454,-1.3036991909544149
-,-,-,+,+,+,+,+,+,-,-,+,user,0.5912004188180828,0.4417580410671608
-,-,-,+,+,+,+,+,+,-,-,+,s0,1.2115360583783958,-0.016873856185714242
-,-,-,+,+,+,+,+,+,-,-,+,s1,0.8822158682945713,0.1626882845311688
-,-,-,+,+,+,+,+,+,-,-,+,s8,0.7349598215409416,0.21641379310344833
-,-,-,+,+,+,+,+,+,-,-,+,s9,0.750721717287612,0.21350397175639924
-,-,-,+,+,+,+,+,-,+,+,-,user,1.0553907792803219,-0.08843599345024974
-,-,-,+,+,+,+,+,-,+,+,-,s0,0.3851907461832019,0.47059005769606954
-,-,-,+,+,+,+,+,-,+,+,-,s1,1.1040926240423603,0.11189031968630216
-,-,-,+,+,+,+,+,-,+,+,-,s7,0.7496195867857868,0.31871391246594805
-,-,-,+,+,+,+,+,-,+,+,-,qc,1.994472359007179,-1.078325360426593
-,-,-,+,+,+,+,+,-,+,-,+,user,0.5368105120849185,0.4915006524045615
-,-,-,+,+,+,+,+,-,+,-,+,s0,0.5730164977732495,0.1703812488759615
-,-,-,+,+,+,+,+,-,+,-,+,s1,0.9421575469796322,-0.06590710724150961
-,-,-,+,+,+,+,+,-,+,-,+,s7,1.0485582372363513,0.1552970943519425
-,-,-,+,+,+,+,+,-,+,-,+,s9,0.42770328967857124,0.5811221122112213
-,-,-,+,+,+,+,+,-,-,+,+,user,0.4412150520341351,0.48443033115504425
-,-,-,+,+,+,+,+,-,-,+,+,s0,0.6905146656592582,0.3047348601827554
-,-,-,+,+,+,+,+,-,-,+,+,s1,0.7547939940956612,0.20365697676427086
-,-,-,+,+,+,+,+,-,-,+,+,s7,0.8157512299592627,0.1528316358024694
-,-,-,+,+,+,+,+,-,-,+,+,s8,0.4256130204007159,0.5554256756756757
-,-,-,+,+,+,+,-,+,+,+,-,user,1.066593821211348,0.030939029761206455
-,-,-,+,+,+,+,-,+,+,+,-,s0,0.6397166626437528,0.2713080604703687
-,-,-,+,+,+,+,-,+,+,+,-,s1,0.5440154358051058,0.4024126849724533
-,-,-,+,+,+,+,-,+,+,+,-,s6,0.6460913408556428,0.42264261556115584
-,-,-,+,+,+,+,-,+,+,+,-,qc,1.2686271685773869,-0.09332171720121772
-,-,-,+,+,+,+,-,+,+,-,+,user,0.6481096938512986,0.3714398414306498
-,-,-,+,+,+,+,-,+,+,-,+,s0,0.6025717986641894,0.478503999270636
-,-,-,+,+,+,+,-,+,+,-,+,s1,0.7779330525090583,-0.07517136331201013
-,-,-,+,+,+,+,-,+,+,-,+,s6,0.9467034807613189,0.016485553991711477
-,-,-,+,+,+,+,-,+,+,-,+,s9,0.4696412619449582,0.47998134328358205
-,-,-,+,+,+,+,-,+,-,+,+,user,0.447908816604693,0.5239511958110695
-,-,-,+,+,+,+,-,+,-,+,+,s0,0.4890711578488418,0.4785119631969839
-,-,-,+,+,+,+,-,+,-,+,+,s1,0.5482986627061335,0.25357319342301343
-,-,-,+,+,+,+,-,+,-,+,+,s6,0.7732548944666674,0.3090072639225181
-,-,-,+,+,+,+,-,+,-,+,+,s8,0.3003748835862979,0.6031111111111112
-,-,-,+,+,+,+,-,-,+,+,+,user,0.46173899523738016,0.5099612340797287
-,-,-,+,+,+,+,-,-,+,+,+,s0,0.652078426777378,0.39510698122540366
-,-,-,+,+,+,+,-,-,+,+,+,s1,0.771998474523496,0.30128147813475414
-,-,-,+,+,+,+,-,-,+,+,+,s6,0.7341328187178446,0.3673287150548093
-,-,-,+,+,+,+,-,-,+,+,+,s7,0.596448107628623,0.30414184397163135
-,-,-,+,+,+,-,+,+,+,+,-,user,1.1025383133230766,-0.04124481173589857
-,-,-,+,+,+,-,+,+,+,+,-,s0,0.33636539540227917,0.6356066155808567
-,-,-,+,+,+,-,+,+,+,+,-,s1,0.7992121449584941,0.1433462754764644
-,-,-,+,+,+,-,+,+,+,+,-,s5,0.5631185385635401,0.4394931968786369
-,-,-,+,+,+,-,+,+,+,+,-,qc,0.7863016639724366,-0.05035504047190065
-,-,-,+,+,+,-,+,+,+,-,+,user,0.731189497771096,0.2312062941103161
-,-,-,+,+,+,-,+,+,+,-,+,s0,0.4919913342553171,0.5908588956790931
-,-,-,+,+,+,-,+,+,+,-,+,s1,1.0643966908374163,0.10947902262672025
-,-,-,+,+,+,-,+,+,+,-,+,s5,0.741395945514281,0.40078099857100513
-,-,-,+,+,+,-,+,+,+,-,+,s9,0.4257824665213321,0.5121621621621623
-,-,-,+,+,+,-,+,+,-,+,+,user,0.36298884613754434,0.5848004687407602
-,-,-,+,+,+,-,+,+,-,+,+,s0,0.727123944955354,0.38205329147660017
-,-,-,+,+,+,-,+,+,-,+,+,s1,0.8537249282277918,0.2526589269478664
-,-,-,+,+,+,-,+,+,-,+,+,s5,0.6821374776190995,0.37179356792097507
-,-,-,+,+,+,-,+,+,-,+,+,s8,0.7585571937375738,0.2492445582586427
-,-,-,+,+,+,-,+,-,+,+,+,user,0.31733988103431315,0.6438168005456211
-,-,-,+,+,+,-,+,-,+,+,+,s0,0.42159206910811653,0.30730548605990693
-,-,-,+,+,+,-,+,-,+,+,+,s1,0.7912227712941493,0.1676425539525157
-,-,-,+,+,+,-,+,-,+,+,+,s5,0.6124986673867169,0.39484251974193385
-,-,-,+,+,+,-,+,-,+,+,+,s7,0.8840973864905727,0.417796459389734
-,-,-,+,+,+,-,-,+,+,+,+,user,0.4124699127249661,0.5469978876521203
-,-,-,+,+,+,-,-,+,+,+,+,s0,0.7828707557695808,0.2737789883524483
-,-,-,+,+,+,-,-,+,+,+,+,s1,0.7332521268519776,0.2591211626470198
-,-,-,+,+,+,-,-,+,+,+,+,s5,0.5468197311593631,0.38634991626923565
-,-,-,+,+,+,-,-,+,+,+,+,s6,1.0242138037542012,-0.07999920634920588
-,-,-,+,+,-,+,+,+,+,+,-,user,1.0700146799206316,-0.02342387982714635
-,-,-,+,+,-,+,+,+,+,+,-,s0,0.5719287320827654,0.4382202344633412
-,-,-,+,+,-,+,+,+,+,+,-,s1,1.101926405534474,0.040477713920942016
-,-,-,+,+,-,+,+,+,+,+,-,s4,0.9027755328121689,0.13021573304459932
-,-,-,+,+,-,+,+,+,+,+,-,qc,1.1256217682551244,-0.2374801051379032
-,-,-,+,+,-,+,+,+,+,-,+,user,0.429303215551008,0.562263915360038
-,-,-,+,+,-,+,+,+,+,-,+,s0,0.9146868806632845,0.3111840277252236
-,-,-,+,+,-,+,+,+,+,-,+,s1,0.8051889788789109,0.19049263157567287
-,-,-,+,+,-,+,+,+,+,-,+,s4,0.5791433629381003,0.3898179270656943
-,-,-,+,+,-,+,+,+,+,-,+,s9,0.540013641828345,0.4780200416214258
-,-,-,+,+,-,+,+,+,-,+,+,user,0.689663702497948,0.39115369307155895
-,-,-,+,+,-,+,+,+,-,+,+,s0,0.6766194926115418,0.2543368901586339
-,-,-,+,+,-,+,+,+,-,+,+,s1,0.5377009973080499,0.5353544973966966
-,-,-,+,+,-,+,+,+,-,+,+,s4,0.7754914005852069,0.030292553135672362
-,-,-,+,+,-,+,+,+,-,+,+,s8,0.5727278876890948,0.40175675675675715
-,-,-,+,+,-,+,+,-,+,+,+,user,0.666158623690785,0.3899306401817424
-,-,-,+,+,-,+,+,-,+,+,+,s0,0.39390980910970125,0.4296936211103366
-,-,-,+,+,-,+,+,-,+,+,+,s1,0.530662721563719,0.32374765915711456
-,-,-,+,+,-,+,+,-,+,+,+,s4,0.9296602223031671,0.2566411564822335
-,-,-,+,+,-,+,+,-,+,+,+,s7,0.5306413087670027,0.4977517261219795
-,-,-,+,+,-,+,-,+,+,+,+,user,0.6628543782861783,0.31171524893831337
-,-,-,+,+,-,+,-,+,+,+,+,s0,0.896727795237095,0.14699999994651936
-,-,-,+,+,-,+,-,+,+,+,+,s1,1.0212596224933015,-0.011604803484500659
-,-,-,+,+,-,+,-,+,+,+,+,s4,0.6950730634198942,0.26890380322135965
-,-,-,+,+,-,+,-,+,+,+,+,s6,0.9174899963126335,0.214813027046567
-,-,-,+,+,-,-,+,+,+,+,+,user,0.6197076083525698,0.39617867453267697
-,-,-,+,+,-,-,+,+,+,+,+,s0,0.5805870554353083,0.33866173539845423
-,-,-,+,+,-,-,+,+,+,+,+,s1,0.6284870759056574,0.33883867309190085
-,-,-,+,+,-,-,+,+,+,+,+,s4,0.7152786756995319,0.29644351470663377
-,-,-,+,+,-,-,+,+,+,+,+,s5,0.7548976675141067,0.048010887835781
-,-,-,+,-,+,+,+,+,+,+,-,user,1.1443649033118597,-0.042908487771940416
-,-,-,+,-,+,+,+,+,+,+,-,s0,1.0407508994674193,-0.10973451368136344
-,-,-,+,-,+,+,+,+,+,+,-,s1,0.6979206545757455,0.372085743487681
-,-,-,+,-,+,+,+,+,+,+,-,s3,0.9115187600880978,0.18610956106469678
-,-,-,+,-,+,+,+,+,+,+,-,qc,1.2039682662878393,-0.35716049433906183
-,-,-,+,-,+,+,+,+,+,-,+,user,0.48808336139312486,0.47887746281062826
-,-,-,+,-,+,+,+,+,+,-,+,s0,0.5599971830161998,0.3600988642337095
-,-,-,+,-,+,+,+,+,+,-,+,s1,0.6722425817673283,0.2615583804407665
-,-,-,+,-,+,+,+,+,+,-,+,s3,0.6346676987207784,0.3658733473058038
-,-,-,+,-,+,+,+,+,+,-,+,s9,0.817630390598107,0.29723388848660404
-,-,-,+,-,+,+,+,+,-,+,+,user,0.6155663122145724,0.40410466695369446
-,-,-,+,-,+,+,+,+,-,+,+,s0,0.8035157617906001,0.37982918142981015
-,-,-,+,-,+,+,+,+,-,+,+,s1,0.802014425714924,0.156289855051451
-,-,-,+,-,+,+,+,+,-,+,+,s3,1.1340913634430045,0.13249866807293642
-,-,-,+,-,+,+,+,+,-,+,+,s8,0.31315679352614034,0.6728918918918919
-,-,-,+,-,+,+,+,-,+,+,+,user,0.521770266550252,0.48792783877821827
-,-,-,+,-,+,+,+,-,+,+,+,s0,0.7881848352135962,0.22580163026501418
-,-,-,+,-,+,+,+,-,+,+,+,s1,1.041266706523512,-0.06815515364533287
-,-,-,+,-,+,+,+,-,+,+,+,s3,0.8890111761817112,0.35174200100599917
-,-,-,+,-,+,+,+,-,+,+,+,s7,0.6035658038471657,0.3300481481481482
-,-,-,+,-,+,+,-,+,+,+,+,user,0.7433376875097598,0.3360698747431047
-,-,-,+,-,+,+,-,+,+,+,+,s0,0.6403460336494815,0.41002784852873997
-,-,-,+,-,+,+,-,+,+,+,+,s1,0.7882985131728086,0.2686554192706144
-,-,-,+,-,+,+,-,+,+,+,+,s3,0.37423691652314445,0.4500307063103839
-,-,-,+,-,+,+,-,+,+,+,+,s6,0.9617922618406974,0.24355413484875366
-,-,-,+,-,+,-,+,+,+,+,+,user,0.5454938153326273,0.4876713099454699
-,-,-,+,-,+,-,+,+,+,+,+,s0,0.6806822367811012,0.35023047724411693
-,-,-,+,-,+,-,+,+,+,+,+,s1,1.0736104334243177,-0.3023128340468715
-,-,-,+,-,+,-,+,+,+,+,+,s3,0.5269488692771745,0.5294900496982222
-,-,-,+,-,+,-,+,+,+,+,+,s5,0.882596194763973,0.1594212524397609
-,-,-,+,-,-,+,+,+,+,+,+,user,0.5429006472554756,0.4751421028787591
-,-,-,+,-,-,+,+,+,+,+,+,s0,0.9435222606033553,0.13070148200967002
-,-,-,+,-,-,+,+,+,+,+,+,s1,0.49344222558243045,0.40303998518876094
-,-,-,+,-,-,+,+,+,+,+,+,s3,1.1762585947656852,0.09976404291173567
-,-,-,+,-,-,+,+,+,+,+,+,s4,0.7950654751339225,0.296020579610657
-,-,-,-,+,+,+,+,+,+,+,-,user,1.179337076093045,0.021942591683077394
-,-,-,-,+,+,+,+,+,+,+,-,s0,0.836425858799195,0.1761780047966287
-,-,-,-,+,+,+,+,+,+,+,-,s1,1.0018628326740466,0.031400627464725384
-,-,-,-,+,+,+,+,+,+,+,-,s2,0.8842647292493065,0.1100110332541381
-,-,-,-,+,+,+,+,+,+,+,-,qc,1.596115570955493,-0.04973043471853411
-,-,-,-,+,+,+,+,+,+,-,+,user,0.6562585922629599,0.3610070488560139
-,-,-,-,+,+,+,+,+,+,-,+,s0,0.9890443078243341,0.09107721275849867
-,-,-,-,+,+,+,+,+,+,-,+,s1,0.8256646898135326,0.1735699531322279
-,-,-,-,+,+,+,+,+,+,-,+,s2,0.8459936213412447,0.18537867091480476
-,-,-,-,+,+,+,+,+,+,-,+,s9,0.40177217705584367,0.6277127244340359
-,-,-,-,+,+,+,+,+,-,+,+,user,0.6669250929952976,0.34930221333302774
-,-,-,-,+,+,+,+,+,-,+,+,s0,0.7367720133397017,0.18804628493554731
-,-,-,-,+,+,+,+,+,-,+,+,s1,0.7644056030952878,0.3854000886072156
-,-,-,-,+,+,+,+,+,-,+,+,s2,0.6713855672721764,0.20226710239306522
-,-,-,-,+,+,+,+,+,-,+,+,s8,0.4218030280148013,0.5545901639344263
-,-,-,-,+,+,+,+,-,+,+,+,user,0.5732727544774064,0.46195676186566065
-,-,-,-,+,+,+,+,-,+,+,+,s0,0.847024639385173,0.25201837670922633
-,-,-,-,+,+,+,+,-,+,+,+,s1,0.6357947837980212,0.2739053213008209
-,-,-,-,+,+,+,+,-,+,+,+,s2,1.1439531329591222,-0.09252562028943245
-,-,-,-,+,+,+,+,-,+,+,+,s7,0.7309941520467848,0.4785390768044716
-,-,-,-,+,+,+,-,+,+,+,+,user,0.5436368753669217,0.42517715387633154
-,-,-,-,+,+,+,-,+,+,+,+,s0,0.6704506198263044,-0.04310318076693532
-,-,-,-,+,+,+,-,+,+,+,+,s1,0.6746972745676028,0.34770376195734887
-,-,-,-,+,+,+,-,+,+,+,+,s2,0.915143304183292,-0.2764344941616288
-,-,-,-,+,+,+,-,+,+,+,+,s6,0.7214872010584463,-0.03608733246865592
-,-,-,-,+,+,-,+,+,+,+,+,user,0.6277768353823882,0.3829289158830787
-,-,-,-,+,+,-,+,+,+,+,+,s0,0.5364072186736402,0.47167574922013594
-,-,-,-,+,+,-,+,+,+,+,+,s1,0.679151632417454,0.3359680627712226
-,-,-,-,+,+,-,+,+,+,+,+,s2,0.7834098262756933,0.3145086324786296
-,-,-,-,+,+,-,+,+,+,+,+,s5,0.527807961024263,0.4390412329290432
-,-,-,-,+,-,+,+,+,+,+,+,user,0.6450603905966884,0.3040936447990772
-,-,-,-,+,-,+,+,+,+,+,+,s0,0.6208587227071705,0.4445008249627661
-,-,-,-,+,-,+,+,+,+,+,+,s1,0.6356522731595997,0.26434576959109046
-,-,-,-,+,-,+,+,+,+,+,+,s2,1.053058630785495,0.0464201120154224
-,-,-,-,+,-,+,+,+,+,+,+,s4,0.604956032583596,0.39353944561966836
-,-,-,-,-,+,+,+,+,+,+,+,user,0.43353551175949706,0.5660178506080575
-,-,-,-,-,+,+,+,+,+,+,+,s0,0.8884323286507728,0.052680119313806006
-,-,-,-,-,+,+,+,+,+,+,+,s1,0.6422397502660004,0.3774252137423192
-,-,-,-,-,+,+,+,+,+,+,+,s2,0.557382363103113,0.2689407408134902
-,-,-,-,-,+,+,+,+,+,+,+,s3,0.5609216176233375,0.25222170645529285
+,+,+,+,+,+,+,+,-,-,-,-,s7,0.781943007096394,0.03285714285714281
+,+,+,+,+,+,+,+,-,-,-,-,s8,0.5653537088776475,0.505656108597285
+,+,+,+,+,+,+,+,-,-,-,-,s9,0.7900985920110134,0.3882322243966081
+,+,+,+,+,+,+,+,-,-,-,-,qc,0.29940639470626385,0.6728392765954208
+,+,+,+,+,+,+,-,+,-,-,-,s6,0.45329622808115894,0.40937334510150025
+,+,+,+,+,+,+,-,+,-,-,-,s8,0.5742027234513845,0.32853252647503806
+,+,+,+,+,+,+,-,+,-,-,-,s9,0.432505347571669,0.5805718954248367
+,+,+,+,+,+,+,-,+,-,-,-,qc,0.6254933396691961,0.3728483792717935
+,+,+,+,+,+,+,-,-,+,-,-,s6,0.4347628218223039,0.533561046511628
+,+,+,+,+,+,+,-,-,+,-,-,s7,1.5435578060319362,-0.08233589087809023
+,+,+,+,+,+,+,-,-,+,-,-,s9,0.45011289317969405,0.5580810587262202
+,+,+,+,+,+,+,-,-,+,-,-,qc,0.2108472793132427,0.7946376142612054
+,+,+,+,+,+,+,-,-,-,+,-,s6,0.5534281035630275,0.35003977724741453
+,+,+,+,+,+,+,-,-,-,+,-,s7,0.6671348314606753,0.234700139470014
+,+,+,+,+,+,+,-,-,-,+,-,s8,0.5825601261043585,0.5274921301154251
+,+,+,+,+,+,+,-,-,-,+,-,qc,0.25984698363757264,0.7122089232084007
+,+,+,+,+,+,+,-,-,-,-,+,s6,0.49937233530803427,0.174468085106383
+,+,+,+,+,+,+,-,-,-,-,+,s7,0.7188793613246611,0.25343434343434357
+,+,+,+,+,+,+,-,-,-,-,+,s8,0.8254164149613651,0.1378108108108108
+,+,+,+,+,+,+,-,-,-,-,+,s9,0.5461540510416487,0.3644313725490196
+,+,+,+,+,+,-,+,+,-,-,-,s5,0.6265051263450079,0.2933707866887152
+,+,+,+,+,+,-,+,+,-,-,-,s8,0.7801039979891562,0.25830876042093753
+,+,+,+,+,+,-,+,+,-,-,-,s9,0.6574039487400299,0.288666691988251
+,+,+,+,+,+,-,+,+,-,-,-,qc,0.29614085490148234,0.6526202871574271
+,+,+,+,+,+,-,+,-,+,-,-,s5,0.802342969959605,0.3504758066009165
+,+,+,+,+,+,-,+,-,+,-,-,s7,0.5904420461265534,0.3875914249684743
+,+,+,+,+,+,-,+,-,+,-,-,s9,0.3607946163680763,0.6571176941553241
+,+,+,+,+,+,-,+,-,+,-,-,qc,0.210739855623678,0.8000108920276934
+,+,+,+,+,+,-,+,-,-,+,-,s5,0.8788106652615347,0.02198447894190192
+,+,+,+,+,+,-,+,-,-,+,-,s7,0.5072811945594332,0.4861576354679802
+,+,+,+,+,+,-,+,-,-,+,-,s8,0.5702698280852792,0.24
+,+,+,+,+,+,-,+,-,-,+,-,qc,0.3371250171600337,0.5962524523012291
+,+,+,+,+,+,-,+,-,-,-,+,s5,0.7938255287871763,0.31687955431047765
+,+,+,+,+,+,-,+,-,-,-,+,s7,0.893979154346542,0.0182910547396532
+,+,+,+,+,+,-,+,-,-,-,+,s8,0.6258219751315175,0.2681694402420577
+,+,+,+,+,+,-,+,-,-,-,+,s9,0.502055152723368,0.3296569178852643
+,+,+,+,+,+,-,-,+,+,-,-,s5,0.5365988016276969,0.40016703793945163
+,+,+,+,+,+,-,-,+,+,-,-,s6,0.974233668820021,0.06669983416252079
+,+,+,+,+,+,-,-,+,+,-,-,s9,0.33934542444557314,0.5804166666666666
+,+,+,+,+,+,-,-,+,+,-,-,qc,0.775951207479743,0.3906990067992699
+,+,+,+,+,+,-,-,+,-,+,-,s5,0.6281139765313352,0.3890358527283311
+,+,+,+,+,+,-,-,+,-,+,-,s6,0.6185936192365235,0.5488138339920947
+,+,+,+,+,+,-,-,+,-,+,-,s8,0.681865734098519,0.4708232931726906
+,+,+,+,+,+,-,-,+,-,+,-,qc,0.6381495389961644,0.403809804427473
+,+,+,+,+,+,-,-,+,-,-,+,s5,0.4890810481996095,0.32608015724029504
+,+,+,+,+,+,-,-,+,-,-,+,s6,0.6312446710736828,0.21094245930943645
+,+,+,+,+,+,-,-,+,-,-,+,s8,0.8074725798535094,0.060015060240964146
+,+,+,+,+,+,-,-,+,-,-,+,s9,0.5423924390253889,0.27579865016872895
+,+,+,+,+,+,-,-,-,+,+,-,s5,0.5319478580917412,0.38658095615692645
+,+,+,+,+,+,-,-,-,+,+,-,s6,0.7993961495910398,0.21378340365682122
+,+,+,+,+,+,-,-,-,+,+,-,s7,1.1272915434654067,-0.12387878787878748
+,+,+,+,+,+,-,-,-,+,+,-,qc,0.4766985747844916,0.5557542335635455
+,+,+,+,+,+,-,-,-,+,-,+,s5,0.7256281639736222,0.13285482821630112
+,+,+,+,+,+,-,-,-,+,-,+,s6,0.9235814118996013,0.2442128603104213
+,+,+,+,+,+,-,-,-,+,-,+,s7,0.7059432288586646,0.1901813110181313
+,+,+,+,+,+,-,-,-,+,-,+,s9,0.19752464800275335,0.7298847926267282
+,+,+,+,+,+,-,-,-,-,+,+,s5,0.8277060175689938,0.06063312613167138
+,+,+,+,+,+,-,-,-,-,+,+,s6,0.7379899408907908,0.014063348416289534
+,+,+,+,+,+,-,-,-,-,+,+,s7,0.6874630396215271,0.22754098360655706
+,+,+,+,+,+,-,-,-,-,+,+,s8,0.6440116161997548,0.38769987699877007
+,+,+,+,+,-,+,+,+,-,-,-,s4,1.0943359628835256,-0.23090909111827362
+,+,+,+,+,-,+,+,+,-,-,-,s8,0.6091071698255697,0.2745454545454544
+,+,+,+,+,-,+,+,+,-,-,-,s9,0.37862874796705703,0.4961558794220231
+,+,+,+,+,-,+,+,+,-,-,-,qc,0.24209576622569481,0.716383202672207
+,+,+,+,+,-,+,+,-,+,-,-,s4,0.7864024311920129,0.21498938421228286
+,+,+,+,+,-,+,+,-,+,-,-,s7,0.6671348314606752,0.3792760180995476
+,+,+,+,+,-,+,+,-,+,-,-,s9,0.4709573815156589,0.5048518846570222
+,+,+,+,+,-,+,+,-,+,-,-,qc,0.3861813675375951,0.6390798024958745
+,+,+,+,+,-,+,+,-,-,+,-,s4,0.635062395040093,0.35822675964984674
+,+,+,+,+,-,+,+,-,-,+,-,s7,0.759073772915436,0.21268600252206826
+,+,+,+,+,-,+,+,-,-,+,-,s8,0.432618490271591,0.5825218476903872
+,+,+,+,+,-,+,+,-,-,+,-,qc,0.5025951790658987,0.46626525754451525
+,+,+,+,+,-,+,+,-,-,-,+,s4,0.6873107408238635,0.3844753967618549
+,+,+,+,+,-,+,+,-,-,-,+,s7,0.40333013010053287,0.34825147347740687
+,+,+,+,+,-,+,+,-,-,-,+,s8,0.8785105024037879,0.35755912961210967
+,+,+,+,+,-,+,+,-,-,-,+,s9,0.6514791874969257,0.4163773584905663
+,+,+,+,+,-,+,-,+,+,-,-,s4,0.5092990277296111,0.4993093771120616
+,+,+,+,+,-,+,-,+,+,-,-,s6,0.7300102798626726,0.30066190785204394
+,+,+,+,+,-,+,-,+,+,-,-,s9,0.6986549599467097,0.17153124653124696
+,+,+,+,+,-,+,-,+,+,-,-,qc,0.3606331863269685,0.610385452111156
+,+,+,+,+,-,+,-,+,-,+,-,s4,0.4443214148139458,0.4867199016375633
+,+,+,+,+,-,+,-,+,-,+,-,s6,0.5609124897776296,0.30298918436061284
+,+,+,+,+,-,+,-,+,-,+,-,s8,0.5874762453119902,0.09900793650793661
+,+,+,+,+,-,+,-,+,-,+,-,qc,0.19055378991485208,0.7558858336242319
+,+,+,+,+,-,+,-,+,-,-,+,s4,0.5113126734178145,0.4122199537328085
+,+,+,+,+,-,+,-,+,-,-,+,s6,0.8601182239121041,0.3162346436905402
